id,nama,kategori,stok,harga,status
PRD-06577,Original Charger,Pakaian,278,495000.00,active
PRD-01415,Prime Mat,Pakaian,915,263000.00,active
PRD-06578,Super Mat,Elektronik,557,5983000.00,active
PRD-01416,Original Case,Peralatan,616,1572000.00,active
PRD-06579,Natural Pants,Pakaian,367,213000.00,active
PRD-01417,Ultra Shirt,Olahraga,35,2418000.00,active
PRD-01418,Prime Ball,Olahraga,620,2165000.00,active
PRD-01419,Max Jar,Elektronik,544,7962000.00,active
PRD-05500,Prime Pants,Olahraga,767,305000.00,active
PRD-05501,Royal Keyboard,Makanan,12,73000.00,active
PRD-05502,Fresh Cup,Olahraga,0,405000.00,out_of_stock
PRD-05503,Eco Jacket,Minuman,17,6000.00,active
PRD-05504,Natural Case,Pakaian,157,80000.00,active
PRD-05505,Royal Keyboard,Pakaian,305,93000.00,active
PRD-05506,Diamond Rice,Pakaian,431,333000.00,active
PRD-05507,Max Case,Elektronik,51,1101000.00,active
PRD-02490,Golden Racket,Peralatan,529,1604000.00,active
PRD-05508,Classic Jacket,Pakaian,954,106000.00,active
PRD-02491,Original Pack,Makanan,0,21000.00,out_of_stock
PRD-05509,Golden Pack,Pakaian,773,188000.00,active
PRD-02492,Premium Cup,Minuman,25,43000.00,active
PRD-02493,Elite Rice,Peralatan,880,502000.00,active
PRD-02494,Original Keyboard,Elektronik,774,4082000.00,active
PRD-02495,Silver Cup,Minuman,212,23000.00,active
PRD-02496,Mega Mat,Olahraga,655,1176000.00,active
PRD-02497,Digital Tool,Elektronik,182,5420000.00,active
PRD-02498,Royal Tube,Makanan,348,44000.00,active
PRD-02499,Prime Widget,Olahraga,877,2183000.00,active
PRD-06580,Super Jar,Elektronik,94,5280000.00,active
PRD-06581,Pro Ball,Elektronik,680,1702000.00,active
PRD-06582,Digital Case,Olahraga,0,2187000.00,out_of_stock
PRD-01420,Digital Bag,Minuman,255,20000.00,active
PRD-06583,Silver Drink,Makanan,529,43000.00,active
PRD-01421,Silver Tube,Olahraga,842,1001000.00,active
PRD-06584,Silver Pack,Pakaian,810,98000.00,active
PRD-01422,Mini Gadget,Olahraga,396,1723000.00,active
PRD-06585,Pro Bag,Minuman,461,48000.00,active
PRD-01423,Silver Cup,Makanan,302,86000.00,active
PRD-06586,Premium Snack,Makanan,98,30000.00,active
PRD-01424,Pro Pants,Pakaian,0,64000.00,out_of_stock
PRD-06587,Natural Monitor,Elektronik,507,5674000.00,active
PRD-01425,Premium Tube,Minuman,98,23000.00,active
PRD-06588,Mini Gadget,Olahraga,357,2679000.00,active
PRD-01426,Diamond Jar,Olahraga,44,2869000.00,active
PRD-06589,Royal Ball,Makanan,0,70000.00,out_of_stock
PRD-01427,Premium Speaker,Makanan,556,76000.00,active
PRD-01428,Royal Pack,Elektronik,526,5263000.00,active
PRD-01429,Smart Jar,Makanan,511,69000.00,active
PRD-05510,Mega Pants,Olahraga,613,1806000.00,active
PRD-05511,Eco Racket,Olahraga,0,677000.00,out_of_stock
PRD-05512,Silver Shirt,Makanan,315,37000.00,active
PRD-05513,Mega Drink,Minuman,0,11000.00,out_of_stock
PRD-05514,Original Set,Olahraga,563,1271000.00,active
PRD-05515,Diamond Rice,Minuman,372,20000.00,active
PRD-05516,Golden Jar,Olahraga,153,306000.00,active
PRD-05517,Elite Rice,Minuman,940,6000.00,active
PRD-05518,Smart Box,Pakaian,515,283000.00,active
PRD-05519,Elite Speaker,Minuman,856,21000.00,active
PRD-09600,Max Set,Pakaian,367,133000.00,active
PRD-09601,Fresh Drink,Pakaian,833,305000.00,active
PRD-09602,Premium Drink,Pakaian,485,235000.00,active
PRD-09603,Royal Pack,Makanan,149,63000.00,active
PRD-09604,Classic Box,Minuman,241,30000.00,active
PRD-09605,Ultra Keyboard,Minuman,171,29000.00,active
PRD-09606,Fresh Jacket,Minuman,924,42000.00,active
PRD-09607,Original Glove,Makanan,979,37000.00,active
PRD-06590,Mini Jacket,Pakaian,585,426000.00,active
PRD-09608,Fresh Jar,Makanan,792,79000.00,active
PRD-06591,Digital Pants,Peralatan,100,913000.00,active
PRD-09609,Mega Drink,Elektronik,594,1358000.00,active
PRD-06592,Super Tube,Pakaian,642,132000.00,active
PRD-01430,Royal Kit,Peralatan,387,896000.00,active
PRD-06593,Max Cup,Elektronik,287,9858000.00,discontinued
PRD-01431,Golden Monitor,Olahraga,523,2417000.00,active
PRD-06594,Smart Case,Minuman,714,10000.00,active
PRD-01432,Classic Pack,Minuman,685,21000.00,active
PRD-06595,Golden Cable,Minuman,717,18000.00,active
PRD-01433,Mini Jacket,Peralatan,223,1093000.00,active
PRD-06596,Smart Monitor,Peralatan,506,203000.00,active
PRD-01434,Mini Charger,Elektronik,839,3049000.00,active
PRD-06597,Classic Pants,Makanan,704,79000.00,active
PRD-01435,Ultra Rice,Peralatan,659,555000.00,active
PRD-06598,Mega Bottle,Makanan,189,53000.00,active
PRD-01436,Super Set,Peralatan,178,1085000.00,active
PRD-06599,Golden Mouse,Makanan,326,70000.00,active
PRD-01437,Original Ball,Makanan,736,42000.00,active
PRD-01438,Smart Cup,Pakaian,203,249000.00,active
PRD-01439,Prime Cup,Elektronik,0,5923000.00,out_of_stock
PRD-05520,Silver Kit,Minuman,0,38000.00,out_of_stock
PRD-05521,Original Box,Pakaian,801,442000.00,active
PRD-05522,Elite Speaker,Peralatan,269,1994000.00,active
PRD-05523,Max Kit,Minuman,781,28000.00,active
PRD-05524,Silver Bag,Olahraga,95,1868000.00,active
PRD-05525,Classic Jar,Peralatan,849,2049000.00,active
PRD-05526,Digital Glove,Pakaian,0,210000.00,out_of_stock
PRD-05527,Royal Drink,Pakaian,538,311000.00,active
PRD-05528,Mini Speaker,Peralatan,334,1000000.00,active
PRD-05529,Prime Drink,Peralatan,936,566000.00,active
PRD-09610,Eco Mat,Makanan,813,37000.00,active
PRD-09611,Premium Set,Peralatan,416,2007000.00,active
PRD-09612,Original Charger,Peralatan,370,430000.00,active
PRD-09613,Prime Box,Olahraga,530,2826000.00,active
PRD-09614,Diamond Mouse,Makanan,912,51000.00,active
PRD-09615,Pro Box,Peralatan,56,1085000.00,active
PRD-09616,Ultra Rice,Pakaian,126,130000.00,active
PRD-09617,Premium Gadget,Pakaian,889,409000.00,active
PRD-09618,Max Shirt,Peralatan,109,1408000.00,active
PRD-09619,Elite Kit,Pakaian,193,256000.00,active
PRD-01440,Elite Jar,Makanan,719,85000.00,active
PRD-01441,Eco Charger,Pakaian,143,445000.00,active
PRD-01442,Silver Jar,Olahraga,62,1915000.00,active
PRD-01443,Fresh Jar,Makanan,261,27000.00,active
PRD-01444,Max Cable,Pakaian,605,395000.00,active
PRD-01445,Digital Charger,Olahraga,769,2101000.00,active
PRD-01446,Prime Device,Olahraga,607,1085000.00,active
PRD-01447,Pro Gadget,Elektronik,507,1592000.00,active
PRD-01448,Prime Pants,Pakaian,317,490000.00,active
PRD-01449,Digital Cup,Peralatan,0,1802000.00,out_of_stock
PRD-05530,Digital Glove,Minuman,185,17000.00,active
PRD-05531,Elite Keyboard,Makanan,0,11000.00,out_of_stock
PRD-05532,Elite Tube,Minuman,0,6000.00,out_of_stock
PRD-05533,Elite Mouse,Peralatan,184,450000.00,active
PRD-05534,Fresh Glove,Peralatan,294,1731000.00,active
PRD-05535,Mini Snack,Minuman,492,49000.00,active
PRD-05536,Ultra Mouse,Peralatan,15,1592000.00,active
PRD-05537,Royal Charger,Minuman,517,23000.00,active
PRD-05538,Mega Widget,Pakaian,308,359000.00,active
PRD-05539,Mini Set,Makanan,69,76000.00,active
PRD-09620,Diamond Kit,Olahraga,333,2558000.00,active
PRD-09621,Original Jar,Makanan,384,74000.00,active
PRD-09622,Prime Case,Peralatan,961,880000.00,active
PRD-09623,Mini Mouse,Elektronik,800,9017000.00,active
PRD-09624,Golden Set,Elektronik,536,6448000.00,active
PRD-09625,Mega Pants,Makanan,355,60000.00,active
PRD-09626,Original Tube,Minuman,581,48000.00,active
PRD-09627,Smart Keyboard,Peralatan,244,305000.00,active
PRD-09628,Silver Ball,Pakaian,506,167000.00,discontinued
PRD-09629,Premium Cable,Makanan,741,60000.00,discontinued
PRD-01450,Smart Gadget,Pakaian,391,241000.00,active
PRD-01451,Natural Mouse,Elektronik,851,5945000.00,active
PRD-01452,Royal Snack,Olahraga,746,2358000.00,active
PRD-01453,Eco Cup,Makanan,758,14000.00,active
PRD-01454,Prime Charger,Peralatan,905,256000.00,active
PRD-01455,Elite Racket,Peralatan,67,1588000.00,active
PRD-01456,Mega Rice,Elektronik,16,5906000.00,active
PRD-01457,Ultra Box,Peralatan,612,463000.00,active
PRD-01458,Fresh Snack,Peralatan,694,1816000.00,active
PRD-01459,Original Pack,Peralatan,915,1123000.00,discontinued
PRD-05540,Fresh Pack,Olahraga,401,2119000.00,active
PRD-05541,Ultra Box,Minuman,870,40000.00,active
PRD-05542,Smart Racket,Makanan,327,53000.00,active
PRD-05543,Prime Jar,Makanan,168,23000.00,active
PRD-05544,Silver Charger,Minuman,112,41000.00,active
PRD-05545,Fresh Jar,Minuman,803,17000.00,active
PRD-05546,Prime Kit,Minuman,663,10000.00,active
PRD-05547,Ultra Ball,Peralatan,531,524000.00,active
PRD-05548,Premium Snack,Peralatan,939,988000.00,active
PRD-05549,Prime Case,Makanan,739,20000.00,active
PRD-09630,Original Bottle,Peralatan,35,1127000.00,active
PRD-09631,Silver Snack,Minuman,0,48000.00,out_of_stock
PRD-09632,Classic Gadget,Makanan,126,23000.00,active
PRD-09633,Mini Keyboard,Minuman,201,33000.00,active
PRD-09634,Original Pants,Makanan,991,67000.00,active
PRD-09635,Smart Set,Elektronik,948,6083000.00,active
PRD-09636,Golden Cup,Olahraga,980,1137000.00,active
PRD-09637,Classic Tube,Elektronik,791,1576000.00,active
PRD-09638,Royal Mouse,Pakaian,221,408000.00,active
PRD-09639,Eco Bag,Peralatan,558,909000.00,discontinued
PRD-01460,Original Gadget,Olahraga,905,1917000.00,active
PRD-01461,Golden Shirt,Makanan,491,80000.00,active
PRD-01462,Mini Jar,Makanan,169,78000.00,active
PRD-01463,Digital Tube,Pakaian,843,117000.00,active
PRD-01464,Pro Drink,Minuman,738,47000.00,active
PRD-01465,Premium Device,Pakaian,548,162000.00,active
PRD-01466,Golden Cup,Minuman,457,34000.00,active
PRD-01467,Original Mouse,Peralatan,978,1469000.00,active
PRD-01468,Pro Glove,Makanan,682,13000.00,active
PRD-01469,Premium Case,Pakaian,0,447000.00,out_of_stock
PRD-05550,Original Cable,Elektronik,716,3207000.00,active
PRD-05551,Pro Jar,Elektronik,294,8836000.00,active
PRD-05552,Super Bottle,Pakaian,876,383000.00,active
PRD-05553,Elite Cup,Makanan,3,28000.00,active
PRD-05554,Fresh Glove,Peralatan,909,1927000.00,active
PRD-05555,Prime Kit,Olahraga,809,3213000.00,active
PRD-05556,Max Cable,Elektronik,370,9602000.00,active
PRD-05557,Premium Ball,Makanan,176,62000.00,active
PRD-05558,Premium Set,Peralatan,345,2196000.00,active
PRD-05559,Elite Shirt,Minuman,372,29000.00,active
PRD-09640,Classic Cup,Peralatan,112,1580000.00,active
PRD-09641,Digital Pack,Peralatan,953,568000.00,active
PRD-09642,Digital Widget,Minuman,965,30000.00,active
PRD-09643,Diamond Charger,Peralatan,800,1308000.00,active
PRD-09644,Original Keyboard,Makanan,743,32000.00,active
PRD-09645,Mega Charger,Peralatan,28,1483000.00,active
PRD-09646,Super Cable,Makanan,688,75000.00,active
PRD-09647,Pro Bottle,Minuman,75,35000.00,active
PRD-09648,Premium Case,Minuman,403,29000.00,active
PRD-09649,Natural Jacket,Elektronik,266,3474000.00,active
PRD-01470,Classic Pack,Elektronik,58,2713000.00,active
PRD-01471,Eco Box,Peralatan,925,2010000.00,active
PRD-01472,Eco Monitor,Peralatan,846,1956000.00,active
PRD-01473,Royal Device,Elektronik,363,9379000.00,active
PRD-01474,Prime Box,Makanan,603,56000.00,active
PRD-01475,Golden Drink,Peralatan,640,1162000.00,active
PRD-01476,Premium Kit,Minuman,651,29000.00,active
PRD-01477,Natural Set,Peralatan,420,1009000.00,active
PRD-01478,Original Bottle,Makanan,365,34000.00,active
PRD-01479,Premium Pack,Makanan,677,19000.00,active
PRD-05560,Pro Drink,Elektronik,910,3366000.00,active
PRD-05561,Royal Mouse,Olahraga,850,995000.00,active
PRD-05562,Digital Speaker,Pakaian,340,192000.00,active
PRD-00400,Mini Jar,Minuman,240,18000.00,active
PRD-05563,Eco Snack,Elektronik,583,1652000.00,active
PRD-00401,Natural Tool,Peralatan,903,979000.00,active
PRD-05564,Max Drink,Elektronik,199,9123000.00,active
PRD-00402,Natural Keyboard,Olahraga,202,2561000.00,active
PRD-05565,Ultra Bag,Peralatan,761,1584000.00,active
PRD-00403,Max Kit,Minuman,0,41000.00,out_of_stock
PRD-05566,Mini Racket,Makanan,709,99000.00,discontinued
PRD-00404,Golden Keyboard,Minuman,91,16000.00,active
PRD-05567,Super Pack,Minuman,67,45000.00,active
PRD-00405,Digital Widget,Peralatan,956,399000.00,active
PRD-05568,Smart Snack,Pakaian,415,139000.00,active
PRD-00406,Natural Case,Pakaian,994,304000.00,active
PRD-05569,Royal Box,Olahraga,788,2765000.00,active
PRD-00407,Fresh Monitor,Peralatan,0,1317000.00,out_of_stock
PRD-09650,Super Charger,Pakaian,76,453000.00,active
PRD-00408,Pro Jar,Makanan,793,61000.00,active
PRD-09651,Royal Cable,Makanan,986,87000.00,active
PRD-00409,Max Case,Pakaian,861,119000.00,active
PRD-09652,Diamond Set,Minuman,766,16000.00,active
PRD-09653,Smart Mouse,Elektronik,211,3271000.00,active
PRD-09654,Prime Monitor,Pakaian,0,321000.00,out_of_stock
PRD-09655,Smart Box,Pakaian,0,391000.00,out_of_stock
PRD-09656,Classic Kit,Pakaian,0,238000.00,out_of_stock
PRD-09657,Pro Tube,Peralatan,0,396000.00,out_of_stock
PRD-09658,Classic Bag,Peralatan,0,1957000.00,out_of_stock
PRD-09659,Royal Charger,Minuman,716,21000.00,active
PRD-01480,Smart Pants,Elektronik,0,4162000.00,out_of_stock
PRD-01481,Ultra Rice,Makanan,693,86000.00,discontinued
PRD-01482,Smart Monitor,Elektronik,0,2852000.00,out_of_stock
PRD-01483,Natural Pack,Makanan,949,12000.00,active
PRD-01484,Premium Charger,Pakaian,238,199000.00,active
PRD-01485,Pro Case,Peralatan,672,511000.00,active
PRD-01486,Smart Mouse,Makanan,480,47000.00,active
PRD-01487,Original Mat,Pakaian,0,342000.00,out_of_stock
PRD-01488,Eco Rice,Makanan,385,78000.00,discontinued
PRD-01489,Silver Shirt,Peralatan,778,1344000.00,active
PRD-05570,Natural Cable,Olahraga,959,1434000.00,active
PRD-05571,Super Bag,Pakaian,0,381000.00,out_of_stock
PRD-05572,Ultra Case,Minuman,0,27000.00,out_of_stock
PRD-00410,Mini Set,Pakaian,180,220000.00,active
PRD-05573,Smart Tool,Elektronik,0,8211000.00,out_of_stock
PRD-00411,Fresh Mouse,Peralatan,31,1416000.00,active
PRD-05574,Max Drink,Minuman,329,7000.00,active
PRD-00412,Super Jacket,Olahraga,0,1670000.00,out_of_stock
PRD-05575,Silver Cable,Elektronik,958,5218000.00,active
PRD-00413,Prime Bag,Minuman,813,16000.00,active
PRD-05576,Eco Bag,Minuman,708,28000.00,active
PRD-00414,Eco Ball,Minuman,650,27000.00,active
PRD-05577,Super Device,Elektronik,895,7090000.00,active
PRD-00415,Max Jar,Peralatan,396,1170000.00,active
PRD-05578,Pro Pants,Peralatan,703,1933000.00,discontinued
PRD-00416,Golden Rice,Olahraga,676,1875000.00,active
PRD-05579,Diamond Rice,Makanan,157,89000.00,active
PRD-00417,Prime Box,Peralatan,764,2135000.00,active
PRD-09660,Royal Tube,Pakaian,837,245000.00,active
PRD-00418,Golden Gadget,Elektronik,496,4869000.00,active
PRD-09661,Classic Cup,Elektronik,16,8959000.00,active
PRD-00419,Eco Charger,Olahraga,104,2374000.00,active
PRD-09662,Royal Racket,Elektronik,0,4702000.00,out_of_stock
PRD-04500,Diamond Keyboard,Makanan,847,77000.00,active
PRD-09663,Smart Shirt,Elektronik,603,6301000.00,active
PRD-04501,Max Tube,Peralatan,950,587000.00,active
PRD-09664,Mini Cable,Pakaian,531,193000.00,active
PRD-04502,Royal Pants,Peralatan,113,1355000.00,active
PRD-09665,Super Bottle,Elektronik,0,6683000.00,out_of_stock
PRD-04503,Fresh Shirt,Pakaian,238,437000.00,active
PRD-09666,Super Case,Makanan,0,30000.00,out_of_stock
PRD-04504,Mini Pants,Makanan,323,75000.00,active
PRD-09667,Elite Glove,Makanan,166,74000.00,active
PRD-04505,Original Keyboard,Peralatan,827,1400000.00,active
PRD-09668,Eco Gadget,Peralatan,706,1594000.00,active
PRD-04506,Prime Bottle,Peralatan,932,411000.00,active
PRD-09669,Max Set,Elektronik,297,5252000.00,active
PRD-04507,Max Device,Minuman,218,27000.00,discontinued
PRD-01490,Super Tube,Peralatan,197,1664000.00,active
PRD-04508,Fresh Mat,Peralatan,755,1549000.00,active
PRD-01491,Max Charger,Elektronik,544,3276000.00,active
PRD-04509,Diamond Rice,Olahraga,176,629000.00,active
PRD-01492,Natural Box,Pakaian,278,213000.00,active
PRD-01493,Super Set,Minuman,245,36000.00,active
PRD-01494,Natural Bottle,Minuman,0,45000.00,out_of_stock
PRD-01495,Fresh Cable,Elektronik,740,4334000.00,active
PRD-01496,Elite Glove,Minuman,65,18000.00,active
PRD-01497,Premium Ball,Makanan,829,48000.00,active
PRD-01498,Fresh Rice,Minuman,837,13000.00,active
PRD-01499,Mini Glove,Peralatan,425,1209000.00,discontinued
PRD-05580,Diamond Racket,Makanan,320,95000.00,active
PRD-05581,Fresh Tube,Makanan,333,29000.00,active
PRD-05582,Mini Mat,Olahraga,741,946000.00,active
PRD-00420,Mega Glove,Elektronik,572,9583000.00,active
PRD-05583,Fresh Glove,Elektronik,437,4445000.00,active
PRD-00421,Premium Glove,Elektronik,0,6587000.00,out_of_stock
PRD-05584,Elite Racket,Olahraga,0,1590000.00,out_of_stock
PRD-00422,Royal Jacket,Minuman,376,37000.00,active
PRD-05585,Original Monitor,Peralatan,705,1164000.00,active
PRD-00423,Mini Mouse,Makanan,235,62000.00,active
PRD-05586,Classic Bottle,Peralatan,521,1513000.00,active
PRD-00424,Natural Device,Minuman,59,10000.00,active
PRD-05587,Super Glove,Olahraga,339,2136000.00,discontinued
PRD-00425,Diamond Pants,Peralatan,205,764000.00,active
PRD-05588,Natural Snack,Olahraga,313,2190000.00,active
PRD-00426,Mega Tube,Minuman,312,35000.00,active
PRD-05589,Max Snack,Makanan,450,37000.00,active
PRD-00427,Natural Keyboard,Peralatan,234,2181000.00,active
PRD-09670,Original Bag,Olahraga,326,2619000.00,active
PRD-00428,Super Jacket,Minuman,0,49000.00,out_of_stock
PRD-09671,Original Bag,Pakaian,191,271000.00,active
PRD-00429,Natural Mat,Minuman,46,7000.00,active
PRD-09672,Natural Keyboard,Elektronik,668,6298000.00,active
PRD-04510,Elite Pack,Makanan,940,94000.00,active
PRD-09673,Classic Glove,Minuman,846,10000.00,active
PRD-04511,Golden Cable,Pakaian,917,187000.00,discontinued
PRD-09674,Premium Bottle,Makanan,907,72000.00,active
PRD-04512,Prime Jacket,Elektronik,870,6316000.00,active
PRD-09675,Prime Shirt,Elektronik,603,6779000.00,active
PRD-04513,Eco Device,Olahraga,256,1570000.00,active
PRD-09676,Premium Pack,Peralatan,200,1049000.00,active
PRD-04514,Classic Glove,Minuman,533,41000.00,active
PRD-09677,Silver Monitor,Makanan,504,22000.00,active
PRD-04515,Original Keyboard,Olahraga,376,1592000.00,active
PRD-09678,Digital Cable,Makanan,654,27000.00,active
PRD-04516,Classic Monitor,Makanan,538,74000.00,active
PRD-09679,Mega Kit,Olahraga,374,1252000.00,active
PRD-04517,Fresh Jar,Pakaian,694,375000.00,active
PRD-04518,Diamond Pack,Makanan,293,97000.00,active
PRD-04519,Super Keyboard,Peralatan,942,1508000.00,discontinued
PRD-08600,Prime Case,Pakaian,167,103000.00,active
PRD-08601,Ultra Tool,Peralatan,38,408000.00,active
PRD-08602,Mini Tube,Pakaian,452,357000.00,active
PRD-08603,Prime Widget,Elektronik,385,5618000.00,active
PRD-08604,Super Keyboard,Olahraga,870,2341000.00,active
PRD-08605,Royal Jar,Olahraga,639,629000.00,active
PRD-08606,Golden Bag,Pakaian,753,255000.00,active
PRD-08607,Prime Pack,Minuman,689,22000.00,active
PRD-05590,Fresh Monitor,Elektronik,484,4623000.00,active
PRD-08608,Eco Snack,Olahraga,289,1730000.00,active
PRD-05591,Natural Rice,Elektronik,884,7145000.00,active
PRD-08609,Digital Mat,Elektronik,63,4946000.00,active
PRD-05592,Super Charger,Makanan,0,75000.00,out_of_stock
PRD-00430,Mega Snack,Elektronik,354,2560000.00,active
PRD-05593,Original Rice,Makanan,360,32000.00,active
PRD-00431,Pro Pants,Elektronik,768,5241000.00,active
PRD-05594,Fresh Jar,Pakaian,337,277000.00,active
PRD-00432,Premium Kit,Makanan,225,89000.00,active
PRD-05595,Ultra Jacket,Minuman,605,13000.00,active
PRD-00433,Classic Mouse,Makanan,638,85000.00,active
PRD-05596,Pro Kit,Peralatan,769,860000.00,active
PRD-00434,Golden Charger,Minuman,622,17000.00,active
PRD-05597,Super Bag,Elektronik,431,1130000.00,active
PRD-00435,Max Jar,Makanan,944,21000.00,active
PRD-05598,Smart Kit,Peralatan,865,717000.00,active
PRD-00436,Premium Case,Peralatan,477,1582000.00,active
PRD-05599,Pro Bottle,Olahraga,155,2455000.00,active
PRD-00437,Classic Cup,Minuman,736,47000.00,active
PRD-09680,Mini Pants,Olahraga,798,374000.00,active
PRD-00438,Diamond Gadget,Minuman,560,15000.00,active
PRD-09681,Classic Mouse,Pakaian,194,177000.00,active
PRD-00439,Fresh Jacket,Peralatan,658,2066000.00,active
PRD-09682,Classic Tool,Olahraga,0,2896000.00,out_of_stock
PRD-04520,Silver Pants,Elektronik,369,3489000.00,active
PRD-09683,Elite Box,Makanan,713,61000.00,active
PRD-04521,Pro Tool,Peralatan,578,539000.00,active
PRD-09684,Premium Jar,Peralatan,297,278000.00,active
PRD-04522,Smart Racket,Pakaian,880,446000.00,active
PRD-09685,Smart Tube,Elektronik,830,2038000.00,active
PRD-04523,Fresh Widget,Makanan,352,83000.00,active
PRD-09686,Elite Pack,Olahraga,561,3060000.00,active
PRD-04524,Diamond Monitor,Elektronik,668,3504000.00,active
PRD-09687,Pro Pants,Peralatan,306,1407000.00,active
PRD-04525,Mini Bag,Makanan,365,75000.00,active
PRD-09688,Premium Cup,Elektronik,672,5145000.00,active
PRD-04526,Mini Cable,Minuman,0,25000.00,out_of_stock
PRD-09689,Natural Pants,Pakaian,362,414000.00,discontinued
PRD-04527,Ultra Tool,Makanan,92,53000.00,active
PRD-04528,Mini Bag,Makanan,567,39000.00,active
